Date,Open,High,Low,Close,Volume,Adj Close
11/4/2013,174.15,174.15,174.15,174.15,0,168.242
11/1/2013,173.6,177.5,170.3,174.15,2800,168.242
10/31/2013,176.2,178.95,173.2,175.35,2400,169.402
10/30/2013,176.2,178,171.85,177.25,600,171.237
10/29/2013,171.65,179.9,171.5,177.55,2100,171.527
10/28/2013,175,175,165,170,7000,164.233
10/25/2013,176.05,180,176.05,177.45,300,171.43
10/24/2013,180,182.95,179.2,182,700,175.826
10/23/2013,183.35,186.95,178,179.5,5000,173.411
10/22/2013,171.6,181.5,171.6,180,2500,173.894
10/21/2013,167.3,175,167.2,173.9,1400,168.001
10/18/2013,173.75,174,168.05,171.9,300,166.069
10/17/2013,167.95,173.55,167.15,171.6,500,165.779
10/16/2013,170.6,170.6,170.6,170.6,0,164.813
10/15/2013,168.55,173,168.5,170.6,1400,164.813
10/14/2013,168,173,168,168.25,500,162.542
10/11/2013,168.05,173.35,167.75,168,1600,162.301
10/10/2013,169.15,174,167.2,171.95,300,166.117
10/9/2013,173.5,173.5,168,170.15,1000,164.378
10/8/2013,174.3,175,168.25,172.95,6400,167.083
10/7/2013,156,175,155.05,173.75,7400,167.856
10/4/2013,155,158.95,155,156,600,150.708
10/3/2013,151,163,150.95,160.4,1500,154.959
10/2/2013,152.1,152.1,152.1,152.1,0,146.94
10/1/2013,173,173,152.1,152.1,200,146.94
9/30/2013,155,155,151.05,151.2,200,146.071
9/27/2013,152,153.85,152,152.9,200,147.713
9/26/2013,152.4,153,152.4,153,100,147.81
9/25/2013,150.5,153.95,150.5,151.8,300,146.65
9/24/2013,153,154.5,152.45,153.75,200,148.534
9/23/2013,153.85,155,151.4,154,500,148.776
9/20/2013,153.95,153.95,151.1,151.3,900,146.167
9/19/2013,150,154.5,149.6,153.45,2100,148.245
9/18/2013,158,158,151,152.45,100,147.278
9/17/2013,154.2,154.2,151.05,152.1,0,146.94
9/16/2013,160,160,155,155.75,500,150.466
9/13/2013,154,157.45,154,154.7,700,149.452
9/12/2013,151.75,157.75,151.75,154.15,2100,148.921
9/11/2013,149.05,155,149.05,153.35,400,148.148
9/10/2013,153,157,151.4,153.95,400,148.728
9/9/2013,152.05,152.05,152.05,152.05,0,146.892
9/6/2013,153,155,149.95,152.05,400,146.892
9/5/2013,153,154.5,152.05,153.9,700,148.679
9/4/2013,152,154.4,148.1,153.15,300,147.955
9/3/2013,151,154,148.65,150.8,1800,145.684
9/2/2013,151.15,152.85,150.1,152.2,2200,147.037
8/30/2013,155,155,150,151.85,3000,146.699
8/29/2013,152.45,153.9,150.3,151.95,400,146.795
8/28/2013,152,152,148.1,148.65,400,143.607
8/27/2013,151.05,154,150.6,152.75,200,147.568
8/26/2013,153.6,156,148.7,155.5,1800,150.225
8/23/2013,154.8,154.8,151,153.6,300,148.389
8/22/2013,149,154,148.75,153.1,2200,147.906
8/21/2013,146.15,154,146.1,152.7,800,147.52
8/20/2013,152.7,152.7,148.95,149.05,700,143.994
8/19/2013,150.1,150.1,145.5,148.9,500,143.849
8/16/2013,151.95,151.95,144.5,149.15,400,144.09
8/15/2013,149.75,149.75,149.75,149.75,0,144.67
8/14/2013,151.9,151.9,148,149.75,600,144.67
8/13/2013,148,150.75,147,149.4,2200,144.332
8/12/2013,149.9,151,143.6,149.95,1200,144.863
8/9/2013,146.2,146.2,146.2,146.2,0,141.24
8/8/2013,144.85,149,141.75,146.2,1700,141.24
8/7/2013,140.5,153.85,137.25,142.85,1300,138.004
8/6/2013,141,143.9,139.3,140.15,2800,135.396
8/5/2013,140.25,144.95,140.25,143.1,1800,138.246
8/2/2013,147,147,140,143.5,1100,138.632
8/1/2013,151,151,144.8,147.25,1100,142.255
7/31/2013,150,150,146.1,149.9,1000,144.815
7/30/2013,150.05,151.5,148.2,149.2,700,144.139
7/29/2013,149.5,151.9,148.4,149.9,1800,144.815
7/26/2013,148.7,150.5,145.55,149.8,300,144.718
7/25/2013,149.95,149.95,146,148.55,3600,143.511
7/24/2013,126.1,146.65,126.1,144.1,1300,139.212
7/23/2013,140.8,146.95,139.25,140.15,1600,135.396
7/22/2013,143,147.55,141,143.95,1300,139.067
7/19/2013,147.95,147.95,143.8,146.75,100,141.772
7/18/2013,149.5,149.5,146.3,146.8,1900,141.82
7/17/2013,151.1,154.6,150,152.6,7900,139.695
7/16/2013,140,155.95,140,150.65,3900,137.91
7/15/2013,154,155.7,153.3,154.6,1100,141.526
7/12/2013,153.95,154,152.2,154,900,140.976
7/11/2013,155,155.5,152.5,152.95,1200,140.015
7/10/2013,159,159,152,154.1,1600,141.068
7/9/2013,153.5,158.45,151,154.8,2300,141.709
7/8/2013,158,159,151.6,155.4,3900,142.258
7/5/2013,153,155.25,150.05,154.85,7000,141.754
7/4/2013,152,153.45,150.5,152.05,3900,139.191
7/3/2013,145.5,150,145.5,149.7,700,137.04
7/2/2013,147,148.5,145.5,147.25,3400,134.797
7/1/2013,145.7,147,145.7,146,500,133.653
6/28/2013,142.5,146.85,142,144.65,1300,132.417
6/27/2013,142,144.75,140.55,143.7,1100,131.547
6/26/2013,146.65,146.7,138.5,141.05,1200,129.122
6/25/2013,138.6,144.45,138.6,141.5,1200,129.533
6/24/2013,143,145,140.5,141.05,2500,129.122
6/21/2013,144.95,144.95,142,142,900,129.991
6/20/2013,144.95,146.95,142.4,143.8,1000,131.639
6/19/2013,147.25,148,144,144.95,600,132.692
6/18/2013,147.8,148,145,147.25,1300,134.797
6/17/2013,147.95,147.95,144,146.5,300,134.111
6/14/2013,148,148,142.45,144.05,500,131.868
6/13/2013,149.5,150,142.6,143.7,800,131.547
6/12/2013,143.1,150,143.05,146,2100,133.653
6/11/2013,148.05,148.05,142.5,144.75,700,132.509
6/10/2013,148.45,150,148,148,500,135.484
6/7/2013,148,149.85,148,148.45,1100,135.896
6/6/2013,148,148,147,147.8,400,135.301
6/5/2013,151.9,151.9,148,148,400,135.484
6/4/2013,148.8,152.85,148.6,148.75,600,136.17
6/3/2013,152.95,153,148.15,150.2,1600,137.498
5/31/2013,151.9,153.95,149,149.1,1300,136.491
5/30/2013,147.55,153.9,147.55,148.35,1200,135.804
5/29/2013,143.95,148,141.3,144.25,1100,132.051
5/28/2013,142,145.6,141,141.7,1000,129.717
5/27/2013,144.6,144.95,141.2,141.8,200,129.808
5/24/2013,145.95,146,140,141.65,100,129.671
5/23/2013,141,144,137,137.8,1600,126.146
5/22/2013,141.2,144.85,141.15,142.1,300,130.083
5/21/2013,144.65,145.45,143.1,145.45,400,133.149
5/20/2013,149,149,141.5,142.25,11600,130.22
5/17/2013,149.25,152.8,146.7,148.5,1100,135.941
5/16/2013,148,149.45,144,146.95,2100,134.523
5/15/2013,148.95,148.95,144,147.15,1600,134.706
5/14/2013,152.05,152.05,145.05,145.5,1300,133.195
5/13/2013,145,146.95,141.05,146.85,2900,134.431
5/10/2013,140.35,144.55,140.05,144.55,700,132.326
5/9/2013,141,142.5,141,142.05,200,130.037
5/8/2013,144.9,144.9,142.15,143.2,25300,131.09
5/7/2013,140.25,143.85,140.2,143.85,700,131.685
5/6/2013,145.9,145.9,142,143.3,1100,131.181
5/3/2013,142.05,144.8,142,143,400,130.907
5/2/2013,141,145.2,140,144.85,4100,132.6
5/1/2013,141,141,141,141,0,129.076
4/30/2013,141.05,141.05,141,141,200,129.076
4/29/2013,144,147.75,140,141.3,1800,129.35
4/26/2013,142,142,139.8,140.4,3600,128.526
4/25/2013,140.55,144.7,140.55,142.25,5200,130.22
4/24/2013,140.05,140.05,140.05,140.05,0,128.206
4/23/2013,142,142,140.05,140.05,200,128.206
4/22/2013,143,143,140.05,142.35,1000,130.312
4/19/2013,142.05,142.05,142.05,142.05,0,130.037
4/18/2013,140,144.05,140,142.05,2400,130.037
4/17/2013,140.55,141,139.4,139.75,300,127.931
4/16/2013,141.05,141.95,140.05,140.5,700,128.618
4/15/2013,141.3,147,141,141.75,300,129.762
4/12/2013,140.05,145.4,140.05,142,700,129.991
4/11/2013,142.95,146.95,142.95,143.2,2000,131.09
4/10/2013,142.95,143,141.1,142.95,100,130.861
4/9/2013,145.1,145.15,138.95,140.45,2300,128.572
4/8/2013,143.05,144.75,141,141.2,100,129.259
4/5/2013,141.05,142.95,141,141.3,200,129.35
4/4/2013,140.6,144.1,140.3,143.05,400,130.952
4/3/2013,150,153.85,144,145.4,2400,133.104
4/2/2013,141.9,147,141.9,146.7,2600,134.294
4/1/2013,135.5,141,135.5,140.1,200,128.252
3/29/2013,135.05,135.05,135.05,135.05,0,123.629
3/28/2013,136,136,133,135.05,2600,123.629
3/27/2013,136.05,136.05,136.05,136.05,0,124.544
3/26/2013,134.25,136.9,133.1,136.05,700,124.544
3/25/2013,138.85,138.85,131.4,133.1,4100,121.844
3/22/2013,137,137.9,134,136.8,3700,125.231
3/21/2013,137.5,138,135.75,136,2000,124.499
3/20/2013,140.1,140.1,137,138.15,2000,126.467
3/19/2013,138.55,139.5,137,138.75,1000,127.016
3/18/2013,142,142,135.05,139.25,1400,127.474
3/15/2013,140,142.15,138,138.45,800,126.741
3/14/2013,137.05,139.7,137,139.25,1300,127.474
3/13/2013,139.5,139.5,136,136.9,6500,125.322
3/12/2013,143,143,139.35,140.25,600,128.389
3/11/2013,141,143.45,140,142.2,1600,130.174
3/8/2013,138.55,142,138.55,140.4,0,128.526
3/7/2013,142.9,142.9,138,141.15,800,129.213
3/6/2013,139.5,142.5,139.5,140.5,2200,128.618
3/5/2013,139,142.8,136.3,139.15,500,127.382
3/4/2013,138,139.85,135.3,139.2,1900,127.428
3/1/2013,138,143.7,136,140.45,400,128.572
2/28/2013,138.9,142.5,138,138.1,900,126.421
2/27/2013,138.7,140.7,138.1,140.65,800,128.755
2/26/2013,138.5,140.75,138.5,139.1,2200,127.336
2/25/2013,143,144.65,140.75,141.1,1200,129.167
2/22/2013,144,144,141.85,143.3,700,131.181
2/21/2013,144.95,145.2,141.6,142.2,1300,130.174
2/20/2013,147,147.9,145,146.2,600,133.836
2/19/2013,149.6,149.6,144.6,145.8,1400,133.47
2/18/2013,148,148,146.5,148,0,135.484
2/15/2013,146.55,147,142.7,145.95,4600,133.607
2/14/2013,151,152.9,146.05,146.55,2000,134.156
2/13/2013,152.5,153.7,150,150.75,900,138.001
2/12/2013,161,161,148,150.85,3100,138.093
2/11/2013,155,155,152,153.2,2700,140.244
2/8/2013,152.3,155.7,152,153.95,1900,140.931
2/7/2013,156,156,151.6,154.75,3200,141.663
2/6/2013,155,157.95,154,155.05,4000,141.938
2/5/2013,154,155.95,152.5,154,2700,140.976
2/4/2013,155.35,156,154,154.6,1400,141.526
2/1/2013,156.45,156.9,154,154.9,2400,141.8
1/31/2013,161,161,152.7,156.2,3700,142.99
1/30/2013,157,158,153.3,154.95,1900,141.846
1/29/2013,155.35,158,155,155.3,1200,142.166
1/28/2013,154.3,158.5,152.1,153.5,6300,140.519
1/25/2013,151.7,158,151.5,153.45,5100,140.473
1/24/2013,154.05,155.5,151.05,152.65,3400,139.74
1/23/2013,159,160,151.4,155.85,9500,142.67
1/22/2013,159,164,157.85,160.1,13100,146.56
1/21/2013,153.8,158,153,157.35,18100,144.043
1/18/2013,147,154.25,147,150.8,12400,138.047
1/17/2013,145.05,147.7,143,147.05,3900,134.614
1/16/2013,143.25,146.45,143.2,144.6,2100,132.371
1/15/2013,145.6,146.9,143,143.8,4900,131.639
1/14/2013,141.35,145,141.35,143.5,1600,131.364
1/11/2013,144.35,144.75,141,141.4,3900,129.442
1/10/2013,143.8,144.5,141.5,142.5,2400,130.449
1/9/2013,143.5,147.25,141,141.7,28000,129.717
1/8/2013,145.85,145.85,142,142.8,3100,130.724
1/7/2013,141.75,149.9,140.95,144.95,24700,132.692
1/4/2013,138,140,137,138.55,3400,126.833
1/3/2013,136.95,139.5,136.95,137.45,7300,125.826
1/2/2013,138.2,138.2,136.05,136.1,3500,124.59
1/1/2013,136.75,137.95,136.35,136.95,2200,125.368
12/31/2012,136,138,135.5,137.45,1300,125.826
12/28/2012,137.4,137.5,135.5,136.5,2300,124.956
12/27/2012,136.1,138.45,135.3,135.95,4000,124.453
12/26/2012,138.1,138.8,136.25,136.9,1500,125.322
12/25/2012,135.45,135.45,135.45,135.45,0,123.995
12/24/2012,140.45,140.5,135.15,135.45,2900,123.995
12/21/2012,139.15,140.95,136.45,137.05,1500,125.46
12/20/2012,141.1,142,140.1,140.25,2000,128.389
12/19/2012,142,142.9,140.85,141,2300,129.076
12/18/2012,147.4,147.4,140.1,140.25,3700,128.389
12/17/2012,138,146,137,143.85,12000,131.685
12/14/2012,135,139.5,134.25,138.5,2000,126.787
12/13/2012,136,136.4,134,134.45,2700,123.08
12/12/2012,135,135.8,134,134.65,16900,123.263
12/11/2012,131,136.75,131,135.5,5000,124.041
12/10/2012,137.1,137.1,135.9,136.4,1300,124.865
12/7/2012,137.2,138.35,137.1,137.1,900,125.506
12/6/2012,136.05,138.8,134.95,138.3,2500,126.604
12/5/2012,135.05,137,135,135.3,900,123.858
12/4/2012,136,136,134,134.8,3400,123.4
12/3/2012,134,136.5,133.5,134.2,3900,122.851
11/30/2012,134.05,137.55,133,134.35,3400,122.988
11/29/2012,136,136.95,135,135.1,1000,123.675
11/28/2012,136.4,136.4,136.4,136.4,0,124.865
11/27/2012,137.4,138,136,136.4,4600,124.865
11/26/2012,137,137.9,136.2,137,2300,125.414
11/23/2012,140,140.65,135.3,136.35,3600,124.819
11/22/2012,139,139.8,137,137.45,8300,125.826
11/21/2012,138,139.05,138,138,12800,126.329
11/20/2012,138.3,142,137.5,138,4900,126.329
11/19/2012,144.4,144.4,137.1,137.25,4600,125.643
11/16/2012,139.4,142,139,139.15,5900,127.382
11/15/2012,140,141,138.7,140.2,2300,128.343
11/14/2012,138.25,138.25,138.25,138.25,0,126.558
11/13/2012,138.25,138.25,138.25,138.25,0,126.558
11/12/2012,139.8,140.95,137.25,138.25,4900,126.558
11/9/2012,141,141,139.25,139.55,4300,127.748
11/8/2012,145,145.9,140,141.05,2800,129.122
11/7/2012,148.3,148.3,141.05,142.95,3900,130.861
11/6/2012,142.85,143.7,142,142.3,11500,130.266
11/5/2012,144.45,144.45,142.05,142.55,2500,130.495
11/2/2012,141.85,143,139.5,142.4,2800,130.357
11/1/2012,147,147.05,140.95,142.25,1000,130.22
10/31/2012,140,144.9,139.15,143.45,900,131.319
10/30/2012,140.45,141,139,139.65,900,127.84
10/29/2012,141,143,140.1,140.75,500,128.847
10/26/2012,142.4,142.4,140.55,141.15,400,129.213
10/25/2012,144.95,144.95,141.5,142.4,1000,130.357
10/24/2012,142,142,142,142,0,129.991
10/23/2012,141.5,142.75,141,142,3500,129.991
10/22/2012,141.6,143.35,141,141.5,1800,129.533
10/19/2012,140.15,143.85,140.15,141.2,4600,129.259
10/18/2012,142.15,144.35,142.15,142.8,3300,130.724
10/17/2012,143.5,146.95,143.2,143.55,3900,131.41
10/16/2012,146,146,144.1,144.55,1800,132.326
10/15/2012,143.9,147,143.5,145.55,2500,133.241
10/12/2012,140.1,143.7,140.1,141.8,3100,129.808
10/11/2012,143.9,143.9,141.55,142.5,2300,130.449
10/10/2012,143,143,140.25,141.65,6700,129.671
10/9/2012,143,143.4,142.15,142.85,3400,130.769
10/8/2012,142,143.4,141,141.95,5800,129.945
10/5/2012,145,145.7,141.4,142.5,2000,130.449
10/4/2012,144,148.25,143.3,143.95,18100,131.776
10/3/2012,137.3,144,137,142.9,6200,130.815
10/2/2012,138,138,138,138,0,126.329
10/1/2012,138.35,139,137.05,138,2100,126.329
9/28/2012,138,139.15,136.35,137,4200,125.414
9/27/2012,141,144.95,135.55,136.1,6900,124.59
9/26/2012,139,142.85,136.75,137.4,10900,125.78
9/25/2012,143,143,139,139.95,3100,128.115
9/24/2012,138.5,142,138.5,141.35,6700,129.396
9/21/2012,136.9,140.5,136.9,138,5400,126.329
9/20/2012,136.15,137.5,136,136.5,3000,124.956
9/19/2012,136.65,136.65,136.65,136.65,0,125.094
9/18/2012,136.45,139.95,135.55,136.65,4700,125.094
9/17/2012,138,138.9,136,137.15,2900,125.551
9/14/2012,138.9,138.9,136.9,137.25,3300,125.643
9/13/2012,138.2,140,136.2,136.85,7500,125.277
9/12/2012,138,140.4,138,138.65,4000,126.924
9/11/2012,138.15,139.8,136.25,138.8,1800,127.062
9/10/2012,138.5,139.5,135.05,138.05,3400,126.375
9/7/2012,138,142,137.5,137.65,1400,126.009
9/6/2012,137,139,136.4,137.9,2600,126.238
9/5/2012,136.55,138.85,136,138.3,1900,126.604
9/4/2012,136.05,138.8,136,138.45,2000,126.741
9/3/2012,139.8,140,137.05,137.45,1100,125.826
8/31/2012,139.75,139.75,137,138.35,2000,126.65
8/30/2012,136.1,137,135,136.6,1200,125.048
8/29/2012,140,140.9,137,138,1300,126.329
8/28/2012,142,143,139,139.95,5300,128.115
8/27/2012,145,145.5,142.15,142.85,5600,130.769
8/24/2012,144.9,148.9,143,143.4,5900,131.273
8/23/2012,144.65,145.95,142.25,142.6,3700,130.54
8/22/2012,144.5,147,144.5,145.35,3300,133.058
8/21/2012,147.8,147.8,144.7,145,1300,132.737
8/20/2012,144.8,144.8,144.8,144.8,0,132.554
8/17/2012,149,149,144,144.8,3700,132.554
8/16/2012,147.5,148.55,146.35,146.95,3100,134.523
8/15/2012,146.5,146.5,146.5,146.5,0,134.111
8/14/2012,151.25,151.25,146,146.5,4100,134.111
8/13/2012,155.3,156.45,151,153.15,3600,140.198
8/10/2012,155,156.2,153,155,9800,141.892
8/9/2012,149,154.45,148.5,153.2,14800,140.244
8/8/2012,143.8,149,143.05,148.25,11800,135.713
8/7/2012,141.25,145,140.4,143.8,5800,131.639
8/6/2012,144.85,145,140.1,140.9,5500,128.984
8/3/2012,141.85,141.85,138,138.7,5800,126.97
8/2/2012,140,143.5,140,141.9,4700,129.9
8/1/2012,135.5,140.85,135.4,139.8,9300,127.977
7/31/2012,135.7,138,132,134.85,7900,123.446
7/30/2012,134.5,136.45,133.6,135.95,5100,124.453
7/27/2012,139.75,139.8,134,134.3,8900,122.942
7/26/2012,140.5,140.5,136.5,137.1,6800,125.506
7/25/2012,138.25,141,135.2,139.1,12800,127.336
7/24/2012,141,141,136.1,138.15,10700,126.467
7/23/2012,135.1,146.4,134,138.8,31400,127.062
7/20/2012,132.2,138,132.2,134.95,21200,123.537
7/19/2012,142.05,142.45,137,138.7,15800,126.97
7/18/2012,147,147.9,140.3,141.6,18200,129.625
7/17/2012,159,159,145.05,145.8,58000,133.47
7/16/2012,290,290.9,282.1,282.5,129500,146.011
7/13/2012,292.6,297,280.5,286.5,119100,148.079
7/12/2012,299.95,300,294.05,295.1,76400,152.524
7/11/2012,309,309,296.2,297.4,133500,153.712
7/10/2012,308.15,308.15,294.1,301.85,589900,156.012
7/9/2012,260,280.15,250.2,280.15,128000,144.797
7/6/2012,263.8,264.75,253,254.7,53400,131.643
7/5/2012,280,280,258.4,260.8,11600,134.795
7/4/2012,269,278.95,267,270.65,44400,139.886
7/3/2012,261,268.8,260,267.25,2600,138.129
7/2/2012,261,270.95,258,262.1,3200,135.467
6/29/2012,253.95,264.3,252.1,264.05,13600,136.475
6/28/2012,251.05,256.7,251,251.75,2500,130.118
6/27/2012,248.55,252.75,248.05,250.55,2600,129.498
6/26/2012,252,252.85,248.8,250,13900,129.213
6/25/2012,254.95,261,252,252.2,3600,130.351
6/22/2012,255,255,248.65,250.3,3300,129.369
6/21/2012,260,261.9,253.05,254.4,4000,131.488
6/20/2012,273.8,275,253.25,256.55,26100,132.599
6/19/2012,252,262.5,250,262.5,4300,135.674
6/18/2012,259.95,260,248,250,6000,129.213
6/15/2012,254.75,255,249,253.45,3800,130.997
6/14/2012,252.55,255,246.1,247,2100,127.663
6/13/2012,254,258,252,253,3100,130.764
6/12/2012,250.05,254.4,247.15,251.95,2200,130.221
6/11/2012,250.1,260,250.1,251.45,4300,129.963
6/8/2012,248.1,258,246,251.5,7100,129.989
6/7/2012,241.55,252.95,241.55,250.35,5400,129.394
6/6/2012,240,247.35,227.25,243.3,6400,125.751
6/5/2012,245.1,250.9,238.1,238.1,5000,123.063
6/4/2012,235.15,255,235.15,250.6,7400,129.524
6/1/2012,254.8,257,247.5,247.5,20200,127.921
5/31/2012,273,273,260.5,260.5,15900,134.64
5/30/2012,276.9,280.5,268,274.2,44700,141.721
5/29/2012,265,278.5,264,267.15,13500,138.077
5/28/2012,263,271.85,261,270.25,2300,139.68
5/25/2012,270,275,259.95,264.6,2400,136.76
5/24/2012,260,266.5,260,262.5,1100,135.674
5/23/2012,268.8,268.8,260,262.1,4600,135.467
5/22/2012,269.7,269.7,265,265.1,11900,137.018
5/21/2012,242,256.9,242,256.9,4400,132.78
5/18/2012,237.55,245,237.55,244.7,5900,126.474
5/17/2012,237,247,237,247,400,127.663
5/16/2012,243.9,250,237.1,241.95,4600,125.053
5/15/2012,244.5,246,243,245.05,3100,126.655
5/14/2012,240.05,245,240.05,244.5,1100,126.371
5/11/2012,240.2,250,239.25,245.05,3700,126.655
5/10/2012,248,254.9,244,250,1900,129.213
5/9/2012,257,258.9,253,253.1,1500,130.816
5/8/2012,263.05,264,253,254.95,10800,131.772
5/7/2012,271,272,263,265.65,7600,137.302
5/4/2012,278,279,271,272.15,54900,140.662
5/3/2012,270.6,276,270.6,275,2700,142.135
5/2/2012,270,276,270,274.4,2400,141.825
5/1/2012,271.35,271.35,271.35,271.35,0,140.248
4/30/2012,272.25,278,270.3,271.85,3600,140.507
4/27/2012,270,278,270,272.25,1300,140.713
4/26/2012,269.5,277,269.5,272.85,2900,141.024
4/25/2012,279,279,271.05,271.05,3800,140.093
4/24/2012,271.55,275,271.5,274.75,2700,142.006
4/23/2012,278,279.5,271.5,274.3,2900,141.773
4/20/2012,275,280,267.2,275.7,2800,142.497
4/19/2012,268.5,280,268.5,272.3,600,140.739
4/18/2012,275.9,281,269,279.35,7000,144.383
4/17/2012,276,276,271,272.9,4700,141.049
4/16/2012,272.6,273.05,270.5,272.2,1600,140.688
4/13/2012,273,283,265.1,265.45,7400,137.199
4/12/2012,271,281.9,271,273.05,4600,141.127
4/11/2012,286.9,286.9,275,280.85,23100,145.158
4/10/2012,265,273.25,260,273.25,10500,141.23
4/9/2012,263,263,259,260.25,2100,134.511
4/6/2012,262.75,262.75,262.75,262.75,0,135.803
4/5/2012,262.75,262.75,262.75,262.75,0,135.803
4/4/2012,261.5,265,260,262.75,4200,135.803
4/3/2012,265,265,259,261.45,2700,135.131
4/2/2012,253.6,260,253.6,256.65,1500,132.651
3/30/2012,251.6,259.25,251.6,256.65,15100,132.651
3/29/2012,259,259,256.1,256.3,1300,132.47
3/28/2012,256.05,260,255,259.6,3300,134.175
3/27/2012,259.5,259.5,252.75,256.9,10800,132.78
3/26/2012,255,260,255,256.25,2700,132.444
3/23/2012,255.3,260,255.3,257.05,11100,132.857
3/22/2012,258.05,262.95,257.05,258.55,6500,133.633
3/21/2012,257.8,263.5,252.1,259.05,4900,133.891
3/20/2012,257.95,264,253.5,257.8,2500,133.245
3/19/2012,248.15,258,248,255,6500,131.798
3/16/2012,248,258,247.2,248.15,6200,128.257
3/15/2012,254,259,247.55,253.35,4800,130.945
3/14/2012,252,259,250,253.8,6100,131.177
3/13/2012,250,260,250,251.15,1800,129.808
3/12/2012,262,262,250,251.15,1200,129.808
3/9/2012,264,265,253,254.55,5900,131.565
3/8/2012,258.9,258.9,258.9,258.9,0,133.813
3/7/2012,250.35,263.85,250.35,258.9,1100,133.813
3/6/2012,263,267,255.1,259.6,6300,134.175
3/5/2012,248.25,263,248.25,261.5,3300,135.157
3/2/2012,261.05,266.95,251,251.45,4800,129.963
3/1/2012,256.1,270,255.15,262.75,12500,135.803
2/29/2012,257,264.9,256.4,259.8,8700,134.279
2/28/2012,255.05,262,255.05,256.7,9400,132.676
2/27/2012,262,262,252,254.6,6900,131.591
2/24/2012,265,274,261,262.7,9100,135.778
2/23/2012,269,276.8,254,263.35,30000,136.113
2/22/2012,273.5,282.75,257,262.6,25000,135.726
2/21/2012,279.75,283.4,275.2,277.9,7000,143.634
2/20/2012,278.65,278.65,278.65,278.65,0,144.021
2/17/2012,292,294,274,278.65,25400,144.021
2/16/2012,285.6,304.5,283.3,285.45,32500,147.536
2/15/2012,307.3,307.8,290.6,292.4,41400,151.128
2/14/2012,299,307.9,267,300.65,148200,155.392
2/13/2012,308.25,308.25,283.05,290.1,181000,149.939
2/10/2012,280.25,280.25,280.25,280.25,8000,144.848
2/9/2012,235.9,239.8,231,233.55,25800,120.711
2/8/2012,228.9,252.7,228.9,235.6,80600,121.771
2/7/2012,198,232.9,198,224,57800,115.775
2/6/2012,188.95,203,185.25,194.1,8900,100.321
2/3/2012,187.85,187.85,181,187,4900,96.652
2/2/2012,188,188,184,185.85,1000,96.057
2/1/2012,181,189,181,186,1600,96.135
1/31/2012,175.8,187.9,175.8,186,700,96.135
1/30/2012,184.5,187.5,183,184,1400,95.101
1/27/2012,179,187.7,179,185.1,700,95.67
1/26/2012,178,178,178,178,0,92
1/25/2012,188.4,188.4,173.5,178,900,92
1/24/2012,168,187.95,167,184,1800,95.101
1/23/2012,175.5,180.75,167.3,168.15,2000,86.909
1/20/2012,186.6,186.6,173.25,174.05,900,89.958
1/19/2012,188.05,188.1,181,184.15,300,95.179
1/18/2012,176.15,192.95,176.15,182.3,900,94.222
1/17/2012,190,192,184.4,189.95,1200,98.176
1/16/2012,183,188,183,183.95,200,95.075
1/13/2012,182.95,195,180,183.85,3200,95.024
1/12/2012,174.4,179.7,172.1,178.45,100,92.233
1/11/2012,178.2,178.25,172,174.4,200,90.139
1/10/2012,165.55,175,165.5,171.3,200,88.537
1/9/2012,179.55,179.55,169,169.25,300,87.478
1/6/2012,179.95,180,170.45,174.2,100,90.036
1/5/2012,175,180,173.55,177,1000,91.483
1/4/2012,179.95,180,171.6,177.45,400,91.716
1/3/2012,174,185,170,176.7,2700,91.328
1/2/2012,167.8,169.5,161,168.85,100,87.271
12/30/2011,161,168.7,161,163,0,84.247
12/29/2011,163,165,162,164.6,100,85.074
12/28/2011,163.75,163.75,161.2,162.7,0,84.092
12/27/2011,164,164,152,155.5,200,80.371
12/26/2011,159,165.7,156,156.4,300,80.836
12/23/2011,169.15,169.25,157.55,158.45,200,81.895
12/22/2011,159,162.75,158,158.35,0,81.844
12/21/2011,165.95,165.95,157.3,161.05,200,83.239
12/20/2011,172,172,162,162.4,1200,83.937
12/19/2011,165.25,182.25,165.05,171.9,1400,88.847
12/16/2011,183.95,183.95,178,181,0,93.551
12/15/2011,187.8,190,182,182,200,94.067
12/14/2011,182,187,181.9,184.55,600,95.385
12/13/2011,181.05,185.05,181,182.8,1100,94.481
12/12/2011,188.6,188.6,185,185.05,500,95.644
12/9/2011,181,188,181,184.1,800,95.153
12/8/2011,184,186,179,180.4,800,93.24
12/7/2011,181.1,187.75,181.1,186.5,200,96.393
12/6/2011,186.05,186.05,186.05,186.05,0,96.161
12/5/2011,188.7,191.95,185.25,186.05,100,96.161
12/2/2011,190.1,192.9,185,188.7,200,97.53
12/1/2011,184,186,181.05,185,400,95.618
11/30/2011,189.55,189.55,189.55,189.55,0,97.97
11/29/2011,183.05,189,183,184.65,100,95.437
11/28/2011,180.55,188.7,180.55,181.85,400,93.99
11/25/2011,187.85,187.85,180,180.3,400,93.189
11/24/2011,180.15,186.45,180,182.85,600,94.507
11/23/2011,181,184.6,178.05,184,900,95.101
11/22/2011,180.25,185,180,182.9,700,94.533
11/21/2011,176.05,189,176.05,183.05,1000,94.61
11/18/2011,182,186,181,184,300,95.101
11/17/2011,185,185,182,182.95,1300,94.558
11/16/2011,189.45,197,185,185.6,1400,95.928
11/15/2011,200,200,187,189.45,1000,97.918
